Surface habitable,Surface du terrain,Chambres,Meublé,Type de cuisine,Surface du jardin,Terrasse,Surface de la terrasse,Nombre de façades,État du bâtiment,Combien de feux ouverts ?,Piscine,Salles de bains,Toilettes,Dressing,Cave,Bureau,Salon,Parkings intérieurs,Parkings extérieurs,Salle à manger,Salles de douche,Buanderie,Année de construction,id,transactionType,type,subtype,zip,price,état
110,None,2,Non,None,107,None,23,2,None,None,None,1,1,None,None,Non,None,None,None,None,None,None,None,9143002,for sale,apartment,duplex,9700,265000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7774114,for sale,apartment group,apartment group,9700,178000 - 328000,None
98,None,1,None,Hyper équipée,None,None,None,2,Excellent état,None,None,1,1,None,None,None,None,None,None,None,None,None,None,9275610,for sale,apartment,ground floor,9700,239000,as new
93,None,2,Non,None,None,Oui,None,2,Bon,None,None,1,None,None,None,None,None,None,None,Oui,None,None,None,9208071,for sale,apartment,ground floor,9700,247500,good
93,None,2,Non,None,None,Oui,None,2,Bon,None,None,1,None,None,None,Non,None,None,None,Oui,None,None,None,9090417,for sale,apartment,ground floor,9700,255000,good
60,None,1,Non,None,None,Oui,None,2,None,None,None,1,None,None,Oui,Non,Oui,None,None,None,None,None,2015,8198424,for sale,apartment,service flat,9700,257800,None
75,None,2,None,Équipée,None,None,None,None,Bon,None,None,1,1,None,Oui,None,Oui,1,None,Oui,None,None,1969,9179287,for sale,apartment,apartment,9700,168000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8884612,for sale,apartment group,apartment group,9700,211284 - 236754,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9241462,for sale,apartment group,apartment group,9700,222729 - 822622.5,None
80,None,1,None,None,None,None,8,2,None,None,None,1,1,None,None,None,None,None,1,None,None,None,2022,9278774,for sale,apartment,apartment,9700,190000,None
80,None,1,None,None,None,None,8,2,None,None,None,1,1,None,None,None,None,None,1,None,None,None,2022,9278776,for sale,apartment,apartment,9700,195000,None
101,None,2,None,None,None,None,12,2,None,None,None,1,1,None,None,None,None,None,1,None,None,None,2022,9278775,for sale,apartment,apartment,9700,252000,None
122,None,3,None,None,None,None,13,2,None,None,None,2,1,None,None,None,None,None,1,None,None,None,2022,9278777,for sale,apartment,apartment,9700,310000,None
94,None,2,None,None,11,None,31,2,None,None,None,1,1,None,None,None,None,None,1,None,None,None,2022,9278773,for sale,apartment,apartment,9700,235000,None
95,None,2,None,None,38,None,10,2,None,None,None,1,1,None,None,None,None,None,1,None,None,None,2022,9277780,for sale,apartment,apartment,9700,235000,None
97,None,2,None,None,39,None,12,2,None,None,None,1,2,None,None,None,None,None,1,None,None,None,2022,9278772,for sale,apartment,apartment,9700,237000,None
80,None,2,Non,Équipée,None,None,None,4,Bon,None,None,1,1,None,Oui,None,None,1,None,None,None,None,1983,9278540,for sale,apartment,apartment,9700,180000,good
130,None,3,Non,Équipée,None,Oui,None,2,Bon,None,None,1,1,None,None,None,None,1,None,None,None,None,2005,9292058,for sale,apartment,apartment,9700,320000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8961497,for sale,apartment group,apartment group,9700,199000 - 299000,None
80,None,1,Non,None,None,None,None,None,None,None,None,1,None,None,None,None,None,1,None,None,1,None,2007,9060354,for sale,apartment,penthouse,9700,249000,None
40,None,None,Non,None,None,None,None,None,Bon,None,None,1,None,None,Oui,None,None,None,None,None,None,None,1970,6380929,for sale,apartment,flat studio,9700,90000,good
62,None,1,Non,Équipée,1000,None,4,1,Excellent état,None,None,1,1,None,None,None,None,None,None,Oui,1,Oui,2017,7908391,for sale,apartment,service flat,9700,215000,as new
72,None,2,None,Américaine hyper-équipée,None,None,8,None,Excellent état,None,None,1,1,None,None,None,None,None,1,None,1,None,2017,9260884,for sale,apartment,apartment,9700,259000,as new
115,None,3,Non,Équipée,None,None,20,None,None,None,None,1,1,None,Oui,None,None,1,None,None,None,None,1978,9164536,for sale,apartment,ground floor,9700,195000,None
112,None,2,Non,Équipée,None,Oui,None,None,Excellent état,None,None,2,2,Non,None,Non,None,None,None,None,None,None,1998,9078931,for sale,apartment,duplex,9700,249000,as new
94,None,2,Oui,Hyper équipée,None,Oui,None,None,None,None,None,1,1,Non,Oui,Non,Oui,None,None,None,None,None,2016,9219543,for sale,apartment,apartment,9700,349000,None
85,None,2,Non,Équipée,None,None,9,None,Excellent état,None,None,1,1,Non,None,Non,None,None,None,None,None,None,None,9290362,for sale,apartment,apartment,9700,239000,as new
73,None,2,Non,Équipée,None,None,None,2,Bon,None,None,1,1,None,Oui,None,None,None,None,None,None,None,2002,8691036,for sale,apartment,ground floor,9700,168000,good
None,None,3,None,None,None,None,None,None,Excellent état,None,None,1,1,Non,Oui,Non,Oui,1,None,Oui,None,None,1968,9302850,for sale,apartment,apartment,9700,195000,as new
96,None,2,None,Équipée,None,Oui,None,None,Bon,None,None,2,2,None,None,None,None,1,1,None,None,Oui,2001,9278079,for sale,apartment,apartment,9700,229000,good
70,None,2,Non,None,None,None,4,2,Bon,None,None,1,1,None,None,None,Oui,1,None,Oui,None,None,2009,9236419,for sale,apartment,apartment,9700,199000,good
146,None,3,Non,Américaine hyper-équipée,None,None,15,3,Excellent état,None,None,3,2,None,None,None,None,1,None,None,2,None,2001,9127446,for sale,apartment,apartment,9700,499000,as new
149,None,2,Non,Équipée,42,None,50,None,None,None,None,2,2,None,Oui,None,None,1,None,None,None,None,2019,8368093,for sale,apartment,apartment,9700,524192,None
67,None,1,Non,Équipée,None,Oui,None,None,Excellent état,None,None,1,1,None,None,None,None,None,None,None,None,Oui,2016,9020425,for sale,apartment,apartment,9700,215000,as new
93,None,2,None,Hyper équipée,None,None,30,None,None,None,None,1,1,Non,Oui,Non,None,None,None,None,None,None,2018,9204859,for sale,apartment,apartment,9700,339000,None
56,None,1,None,None,None,None,None,None,Excellent état,None,None,None,None,Non,None,Non,None,None,None,None,None,None,2016,7676523,for sale,apartment,service flat,9700,205000,as new
None,None,2,None,Équipée,None,Oui,None,None,None,None,None,1,1,None,None,None,Oui,None,None,Oui,None,None,None,9171693,for sale,apartment,apartment,9700,220000,None
86,None,2,None,Équipée,None,None,8,2,Excellent état,None,None,1,1,None,None,None,None,66,None,None,1,None,2020,9045955,for sale,apartment,apartment,9700,227511,as new
None,None,4,Non,None,None,Oui,None,None,Excellent état,None,None,1,None,Non,None,Non,None,None,None,Oui,None,None,None,9262915,for sale,apartment,apartment,9700,235000,as new
166,None,3,None,Équipée,None,None,24,None,Excellent état,None,None,2,None,None,None,None,None,None,None,None,None,None,None,9045995,for sale,apartment,penthouse,9700,638936,as new
None,None,1,Non,None,None,Oui,None,None,None,None,None,1,None,Non,Oui,Non,Oui,None,None,None,None,Oui,2015,9278309,for sale,apartment,apartment,9700,245000,None
174,None,3,None,Équipée,None,None,21,None,Excellent état,None,None,2,2,None,None,None,None,None,None,None,None,None,None,9045985,for sale,apartment,ground floor,9700,524521,as new
95,None,2,None,None,None,None,None,3,Bon,None,None,None,None,None,None,None,Oui,1,None,None,None,None,1969,9144461,for sale,apartment,apartment,9700,173500,good
56,None,1,Non,None,None,None,None,2,None,None,None,None,None,None,None,Non,None,None,None,None,None,None,None,9187869,for sale,apartment,apartment,9700,272000,None
123,None,2,None,Équipée,None,None,52,None,None,None,None,1,1,Non,None,Non,Oui,1,None,None,None,None,2020,9204856,for sale,apartment,apartment,9700,379900,None
100,None,2,None,None,None,None,18,None,Excellent état,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9045960,for sale,apartment,apartment,9700,330780,as new
103,None,3,None,None,None,None,15,None,Excellent état,None,None,1,None,None,None,None,None,None,None,None,None,None,None,9045974,for sale,apartment,apartment,9700,355440,as new
None,None,5,None,None,None,None,None,None,Excellent état,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9192685,for sale,apartment,apartment,9700,435000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9115393,for sale,apartment group,apartment group,9700,181500 - 346500,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9314624,for sale,apartment group,apartment group,9700,389070 - 389070,None
235,3729,3,Non,Équipée,None,Oui,None,4,Bon,None,None,2,2,None,None,None,None,1,None,None,None,None,2009,9313510,for sale,house,villa,9700,699000,good
168,1318,3,Non,Équipée,1300,None,40,4,Bon,None,None,1,1,None,None,None,None,None,3,None,None,None,1969,9285201,for sale,house,house,9700,295000,good
130,110,2,Non,Semi-équipée,None,Oui,None,2,À rénover,None,None,1,1,None,Oui,None,None,2,None,None,None,None,None,9296394,for sale,house,house,9700,170000,to renovate
214,261,3,None,None,25,Oui,None,3,Excellent état,None,None,1,2,None,Oui,Oui,Oui,None,None,Oui,None,None,2021,9122063,for sale,house,house,9700,344500,as new
181,170,4,Non,Équipée,84,None,None,3,Excellent état,None,None,None,None,None,None,None,None,None,None,None,None,None,2020,9301508,for sale,house,house,9700,328000,as new
168,1510,3,Non,Équipée,None,None,None,4,À rénover,None,None,1,None,None,None,None,None,None,5,None,None,None,1926,9308275,for sale,house,house,9700,339000,to renovate
340,415,5,Non,Semi-équipée,None,None,None,2,Bon,None,None,1,2,None,Oui,None,None,None,None,None,1,None,None,9279518,for sale,house,house,9700,380000,good
215,260,4,None,None,45,Oui,None,3,Excellent état,None,None,1,2,None,Oui,Oui,Oui,None,None,Oui,None,None,2021,9122078,for sale,house,house,9700,359650,as new
210,1392,4,Non,Équipée,None,None,14,4,Bon,None,None,1,2,None,None,None,None,1,1,None,1,Oui,1992,9254030,for sale,house,house,9700,450000,good
182,179,2,Non,None,None,None,None,2,À rénover,None,None,1,1,Non,None,Oui,None,None,None,None,None,None,1953,9308819,for sale,house,house,9700,199000,to renovate
118,95,3,Non,Semi-équipée,None,None,21,None,À rafraîchir,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9253783,for sale,house,mansion,9700,205000,to be done up
340,1994,6,Non,None,None,Oui,None,4,Bon,None,None,2,None,None,None,None,None,2,None,Oui,None,None,2009,9300494,for sale,house,villa,9700,1095000,good
87,None,2,Non,None,None,None,None,2,Fraîchement rénové,None,None,1,1,Non,None,Non,None,None,None,None,None,None,1930,9312975,for sale,house,house,9700,160000,just renovated
124,433,4,Non,None,None,Oui,None,2,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,1934,9145570,for sale,house,house,9700,268500,as new
148,861,3,None,Américaine équipée,752,None,None,3,Bon,None,None,1,None,None,None,None,None,1,2,None,None,None,None,9146417,for sale,house,house,9700,240000,good
104,177,3,Non,Équipée,None,Oui,None,None,Bon,None,None,None,2,Non,None,None,None,None,None,None,None,None,None,9275518,for sale,house,house,9700,269000,good
200,3560,4,Non,Américaine équipée,None,None,300,4,Excellent état,None,None,2,2,None,None,None,None,2,6,Oui,1,None,1983,9183038,for sale,house,house,9700,649000,as new
134,390,2,Non,None,None,Oui,None,3,Excellent état,None,None,1,1,Non,Oui,Non,None,1,None,None,None,Oui,None,9317911,for sale,house,house,9700,299000,as new
264,1170,5,Non,None,None,Oui,None,4,None,None,None,1,1,Non,None,Oui,None,1,None,None,None,Oui,1976,9315990,for sale,house,house,9700,429000,None
190,311,3,Non,None,None,Oui,None,4,À rénover,None,None,1,1,Non,None,Non,None,1,None,None,None,None,1968,9272606,for sale,house,bungalow,9700,299000,to renovate
190,311,3,Non,None,None,Oui,None,4,À rénover,None,None,1,1,Non,None,Non,None,1,None,None,None,None,1968,9270659,for sale,house,house,9700,299000,to renovate
270,467,4,Non,None,None,Oui,None,4,À rafraîchir,None,None,1,2,Non,Oui,Oui,None,1,None,None,None,Oui,1970,9284241,for sale,house,house,9700,350000,to be done up
161,211,3,Non,None,None,Oui,None,2,None,None,None,1,1,Non,None,Oui,None,1,None,Oui,None,Oui,None,9312977,for sale,house,house,9700,215000,None
144,174,3,Oui,None,None,Oui,None,2,Excellent état,None,None,1,None,Non,None,Non,None,None,None,Oui,None,None,1933,9214595,for sale,house,house,9700,210000,as new
264,1170,5,Non,None,None,Oui,None,4,None,None,None,1,1,Non,None,Oui,None,1,None,None,None,Oui,1976,9304524,for sale,house,villa,9700,429000,None
114,273,2,Non,None,None,None,None,2,À rafraîchir,None,None,1,1,Non,Oui,Non,None,None,None,None,None,None,1930,9248598,for sale,house,house,9700,210000,to be done up
266,563,6,Non,None,None,None,None,2,Bon,None,None,3,3,None,Oui,Non,Oui,2,None,None,None,None,1968,9207902,for sale,house,apartment block,9700,599000,good
266,563,6,Non,None,None,None,None,None,Bon,None,None,3,3,None,Oui,Non,Oui,2,None,None,None,None,1968,9207903,for sale,house,house,9700,599000,good
117,160,3,Non,Équipée,27,None,None,1,Excellent état,None,None,1,2,Oui,None,None,Oui,None,None,Oui,None,Oui,2012,9161787,for sale,house,town house,9700,295000,as new
625,1374,4,Non,None,None,None,None,3,None,None,None,3,3,Non,None,Non,None,1,None,None,None,None,1946,9156869,for sale,house,house,9700,599000,None
320,4360,3,Non,Équipée,None,Oui,None,4,Excellent état,None,None,1,2,Oui,None,Oui,Oui,1,4,Oui,None,None,None,9277761,for sale,house,villa,9700,715000,as new
320,9626,3,Non,Équipée,None,Oui,None,4,Excellent état,None,None,1,2,None,None,Oui,Oui,1,3,Oui,None,None,None,9260508,for sale,house,villa,9700,745000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9304523,for sale,house group,house group,9700,319377 - 338801,None
358,833,4,None,None,None,None,None,3,À rénover,None,None,2,2,Non,None,Oui,None,2,None,None,None,Oui,1935,9078825,for sale,house,house,9700,285000,to renovate
67,1270,2,Non,None,None,None,None,4,À rénover,None,None,None,None,None,None,None,None,None,None,None,None,None,1874,9277768,for sale,house,house,9700,170000,to renovate
94,80,3,None,None,None,None,None,2,Excellent état,None,None,1,1,Non,None,Non,None,None,None,None,None,None,None,9171916,for sale,house,house,9700,224500,as new
184,608,4,Oui,None,180,None,None,2,Excellent état,None,None,1,2,Non,None,Non,None,1,None,None,None,Oui,None,9072736,for sale,house,house,9700,295000,as new
718,1445,3,Non,None,None,Oui,None,3,None,None,None,1,2,Non,None,Oui,None,2,None,None,None,None,None,8657124,for sale,house,house,9700,485000,None
120,336,3,Non,None,None,None,None,3,None,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,9306526,for sale,house,house,9700,319377,None
120,347,3,Non,None,None,None,None,3,None,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,9306527,for sale,house,house,9700,338801,None
228,890,3,Non,None,None,Oui,None,None,Bon,None,None,1,1,Non,None,Non,Oui,1,None,None,None,None,1994,9287939,for sale,house,house,9700,295000,good
347,672,6,Non,None,None,None,None,None,Bon,1,None,1,1,Non,None,Oui,Oui,1,None,Oui,None,Oui,1966,9276312,for sale,house,house,9700,320000,good
None,413,3,Non,Équipée,None,None,None,2,None,None,None,1,2,None,Oui,None,None,None,None,None,None,None,None,8941430,for sale,house,house,9700,375000,None
368,None,4,Non,None,None,None,None,3,Excellent état,None,None,1,1,Non,None,Non,None,2,None,None,None,None,None,9192142,for sale,house,mansion,9700,685000,as new
368,None,4,Non,None,None,None,None,3,Excellent état,None,None,1,1,Non,None,Non,None,2,None,None,None,None,None,9192141,for sale,house,house,9700,685000,as new
368,None,4,Non,None,None,None,None,3,Excellent état,None,None,1,1,Non,None,Non,None,2,None,None,None,None,None,9192138,for sale,house,apartment block,9700,685000,as new
232,968,3,Non,None,None,Oui,None,4,None,None,None,2,2,Non,None,Oui,None,1,None,None,None,Oui,None,9236191,for sale,house,house,9700,694500,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8632854,for sale,house group,house group,9700,359000 - 359000,None
120,466,3,Non,None,None,None,None,3,None,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,9306525,for sale,house,house,9700,336416,None
105,135,2,Non,None,None,None,None,None,None,None,None,1,1,None,Oui,None,None,None,None,None,None,None,None,9247876,for sale,house,house,9700,169000,None
147,601,3,Non,None,None,None,None,3,None,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2020,8632865,for sale,house,house,9700,359000,None
280,556,5,Non,None,None,Oui,None,4,Fraîchement rénové,None,None,3,3,Non,None,Non,None,2,None,None,None,None,1953,9256733,for sale,house,apartment block,9700,569000,just renovated
280,556,5,Non,None,None,Oui,None,4,Fraîchement rénové,None,None,3,3,Non,None,Non,None,2,None,None,None,None,1953,9256732,for sale,house,house,9700,569000,just renovated
537,1860,4,None,None,None,None,None,None,Excellent état,None,None,3,5,Non,Oui,Non,None,None,10,None,None,None,1996,9186116,for sale,house,villa,9700,1190000,as new
434,1639,5,None,None,None,Oui,None,None,None,None,None,2,2,Oui,Oui,Oui,Oui,1,None,Oui,None,None,2015,9308930,for sale,house,house,9700,640000,None
179,827,3,Non,None,None,None,None,None,À rénover,None,None,1,None,Non,None,Non,Oui,1,None,None,None,None,1958,9306616,for sale,house,house,9700,287500,to renovate
248,356,3,None,Hyper équipée,None,None,45,None,None,None,None,1,1,Non,None,Non,None,None,None,Oui,None,None,None,9159091,for sale,house,mansion,9700,579000,None
329,1150,3,Non,None,None,None,None,4,None,None,None,1,1,Non,None,Oui,None,1,None,Oui,None,None,None,9254581,for sale,house,house,9700,349000,None
339,352,4,Oui,None,None,Oui,None,2,À rafraîchir,None,None,2,1,Non,None,Oui,None,1,None,None,None,Oui,1933,9223904,for sale,house,house,9700,549000,to be done up
225,1211,4,None,Pas équipée,None,None,None,4,Excellent état,None,None,1,2,None,None,None,None,None,None,Oui,None,None,2021,9174202,for sale,house,house,9700,760000,as new
810,5180,1,Non,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9295090,for sale,house,house,9700,1500000,None
None,598,3,Non,None,None,Oui,None,4,None,None,None,1,None,Non,Oui,Non,None,1,None,None,None,None,1966,9244366,for sale,house,house,9700,355000,None
178,726,3,Non,Équipée,637,Oui,None,4,None,None,None,1,2,None,None,Non,None,1,3,None,1,None,2021,9249965,for sale,house,villa,9700,370000,None
337,481,5,Non,Équipée,None,None,None,2,Fraîchement rénové,None,None,3,None,None,None,None,None,None,6,None,None,None,1985,9003727,for sale,house,apartment block,9700,890000,just renovated
None,61,4,Non,None,None,Oui,None,None,Excellent état,None,None,1,None,Non,None,Non,None,None,None,Oui,None,None,None,9262916,for sale,house,house,9700,235000,as new
None,519,1,Non,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1899,9234648,for sale,house,house,9700,435000,None
None,128,3,None,None,None,None,None,2,À rénover,None,None,None,None,None,Oui,None,Oui,1,None,Oui,None,None,None,9251873,for sale,house,house,9700,89000,to renovate
None,203,3,None,None,None,Oui,None,None,Excellent état,None,None,1,2,Non,Oui,Non,Oui,1,1,Oui,None,None,None,9272762,for sale,house,house,9700,278000,as new
None,None,5,None,None,None,Oui,None,4,None,None,None,1,None,Non,None,Non,None,None,None,None,None,None,None,9266161,for sale,house,mansion,9700,595000,None
None,None,5,None,None,None,Oui,None,4,None,None,None,1,None,Non,None,Non,None,None,None,None,None,None,None,9266160,for sale,house,house,9700,595000,None
None,None,5,None,None,None,Oui,None,4,None,None,None,1,None,Non,None,Non,None,None,None,None,None,None,None,9266159,for sale,house,house,9700,765000,None
None,296,2,None,Équipée,None,None,None,None,None,None,None,1,None,Oui,Oui,None,Oui,1,None,None,None,None,None,9302305,for sale,house,house,9700,140000,None
None,288,3,None,Équipée,None,None,None,None,None,None,None,1,1,None,Oui,None,Oui,1,None,None,None,None,None,9209976,for sale,house,house,9700,140000,None
None,None,4,Non,Équipée,None,None,None,2,None,None,None,1,2,None,Oui,None,None,None,1,None,1,None,None,8947754,for sale,house,house,9700,546000,None
None,170,3,None,Équipée,None,None,None,None,None,None,None,1,None,None,Oui,None,Oui,None,None,Oui,None,None,None,9269654,for sale,house,house,9700,110000,None
None,583,3,None,Équipée,None,Oui,None,None,None,None,None,1,None,None,Oui,None,Oui,None,None,None,None,Oui,None,9247452,for sale,house,house,9700,175000,None
164,584,3,None,None,None,None,None,None,None,None,None,1,2,Non,None,Oui,Oui,None,None,None,None,None,2020,8915964,for sale,house,house,9700,370000,None
264,None,5,None,None,None,None,None,2,À rénover,None,None,1,1,Non,None,Non,None,None,None,None,None,None,None,8188909,for sale,house,house,9700,295000,to renovate
None,1333,4,Non,None,None,None,None,None,None,None,None,1,1,Non,None,Non,None,1,None,None,None,Oui,None,8788998,for sale,house,house,9700,430387,None
None,5789,3,Non,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9277389,for sale,house,country cottage,9700,499500,None
None,681,3,None,Équipée,None,None,None,None,None,None,None,1,None,None,None,None,Oui,1,None,None,None,Oui,None,9311598,for sale,house,house,9700,180000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8177338,for sale,house group,house group,9700,301054.63 - 303454.63,None
111,582,3,None,Pas équipée,None,None,None,3,À rafraîchir,None,None,1,1,None,None,None,None,None,None,None,None,None,1960,9274410,for sale,house,house,9700,225000,to be done up
146,459,4,Non,Pas équipée,None,None,None,3,À rénover,None,None,None,None,None,None,Oui,None,None,None,None,None,None,None,9238508,for sale,house,house,9700,265000,to renovate
191,439,5,Non,None,60,None,None,3,Bon,None,None,2,None,None,None,None,None,None,None,Oui,None,None,None,9309747,for sale,house,house,9700,375000,good
172,382,3,None,Équipée,None,None,None,3,None,None,None,1,2,None,None,Oui,None,None,None,None,None,None,2008,9312483,for sale,house,house,9700,345000,None
168,110,4,None,Équipée,None,None,50,3,Bon,None,None,1,2,None,None,None,None,2,None,None,None,Oui,1925,9285682,for sale,house,house,9700,299000,good
190,182,3,None,None,75,None,9,2,None,None,None,None,None,None,None,Oui,Oui,1,1,None,None,Oui,1969,9296267,for sale,house,house,9700,375000,None
170,345,4,Non,None,None,None,None,2,À rénover,None,None,1,None,None,None,None,None,None,None,None,None,None,None,8954486,for sale,house,house,9700,220000,to renovate
None,210,5,None,Pas équipée,100,None,None,1,À rénover,None,None,1,2,None,Oui,Oui,Oui,1,None,Oui,None,Oui,1950,9134959,for sale,house,house,9700,350000,to renovate
215,238,5,None,None,None,None,None,None,À rénover,None,None,1,1,Oui,Oui,Oui,Oui,1,None,Oui,None,Oui,1951,9217294,for sale,house,house,9700,306500,to renovate
None,292,3,None,Hyper équipée,None,Oui,None,3,Excellent état,None,None,1,2,None,None,None,None,1,2,None,None,None,2021,9241841,for sale,house,house,9700,299000,as new
None,1296,5,None,None,None,Oui,None,None,Excellent état,1,None,1,2,Oui,Oui,Oui,Oui,1,1,Oui,None,Oui,1986,9294718,for sale,house,villa,9700,475000,as new
None,150,3,None,None,None,None,20,2,Excellent état,None,None,1,2,None,None,None,None,1,None,None,1,None,2020,8948480,for sale,house,house,9700,325000,as new
228,457,4,None,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,1,None,None,None,None,2020,8929585,for sale,house,house,9700,296500,None
194,178,3,Non,None,35,None,23,2,None,None,None,1,2,None,None,None,Oui,1,2,None,None,None,2021,9244965,for sale,house,house,9700,344500,None
None,159,3,None,None,None,None,None,None,None,None,None,2,1,Non,None,Non,None,None,None,None,None,None,None,9219578,for sale,house,house,9700,349000,None
None,494,4,Non,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9270405,for sale,house,house,9700,389493,None
64,None,1,None,None,None,Oui,None,None,Excellent état,None,None,1,None,Non,None,Non,Oui,None,None,None,None,None,2016,9232940,for sale,house,house,9700,239000,as new
None,494,3,Non,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9270403,for sale,house,house,9700,417291,None
None,1558,4,Non,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9126495,for sale,house,house,9700,524106,None
None,494,3,Non,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9270402,for sale,house,house,9700,387777,None
None,1558,4,Non,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9126494,for sale,house,house,9700,528745,None
137,349,3,None,None,None,None,None,None,None,None,None,1,1,Non,None,Non,None,None,None,None,None,None,2021,9223921,for sale,house,house,9700,319000,None
137,463,3,None,None,None,None,None,None,None,None,None,1,1,Non,None,Non,None,None,None,None,None,None,2021,9223922,for sale,house,house,9700,329000,None
225,845,3,None,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9270943,for sale,house,house,9700,502221,None
176,537,3,None,None,None,None,None,None,None,None,None,None,None,Non,None,Non,None,None,None,None,None,None,None,9270954,for sale,house,house,9700,425718,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9295430,for sale,house group,house group,9700,328000 - 328000,None
450,5112,4,Non,None,None,None,None,4,À rénover,None,None,2,4,None,Oui,None,None,10,None,None,None,None,1969,9210449,for sale,house,house,9700,649000,to renovate
240,570,4,Non,Semi-équipée,300,None,26,4,À rafraîchir,None,None,2,4,None,Oui,None,Oui,2,4,None,1,None,1930,9156448,for sale,house,house,9700,299000,to be done up
240,570,4,None,Semi-équipée,300,None,None,4,À rafraîchir,None,None,2,4,None,Oui,None,None,2,6,None,1,None,1930,9139757,for sale,house,mixed use building,9700,299000,to be done up
None,440,4,None,Équipée,None,Oui,None,2,Bon,None,None,1,2,None,Oui,None,Oui,2,None,Oui,None,Oui,1958,9303899,for sale,house,house,9700,345000,good
255,2214,3,None,Équipée,None,Oui,None,None,Excellent état,None,None,1,1,Oui,None,Non,None,1,None,Oui,None,Oui,1998,9306779,for sale,house,country cottage,9700,495000,as new
264,326,4,Non,Pas équipée,None,Oui,None,2,À rénover,None,None,None,None,None,Oui,None,None,None,None,None,None,None,None,8331492,for sale,house,mansion,9700,299000,to renovate
None,230,4,Non,Équipée,None,None,None,2,None,None,None,1,2,None,None,None,None,None,None,None,None,None,None,9222999,for sale,house,house,9700,310000,None
450,174,None,Non,None,None,None,None,2,None,None,None,None,2,None,Oui,None,None,None,None,None,None,None,None,9150021,for sale,house,mixed use building,9700,670000,None
667,None,None,Non,None,None,None,None,3,Bon,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9120522,for sale,house,mixed use building,9700,695000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7232403,for sale,house group,house group,9700,277387 - 416160,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9166953,for sale,house group,house group,9700,344500 - 344500,None
None,951,3,Non,Équipée,None,None,None,3,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,9306682,for sale,house,house,9700,301091,as new
None,705,3,Non,Équipée,None,None,None,3,Excellent état,None,None,1,2,Non,None,Non,None,None,None,None,None,None,2021,9306681,for sale,house,house,9700,303867,as new
190,195,3,None,Américaine hyper-équipée,150,None,16,2,Fraîchement rénové,None,None,1,2,None,None,None,None,2,None,None,None,None,None,9143216,for sale,house,house,9700,299000,just renovated
None,3914,4,Non,None,None,Oui,None,None,None,None,None,2,None,None,Oui,None,None,2,None,None,1,None,1909,9257938,for sale,house,house,9700,1050000,None
None,177,2,Non,None,None,None,None,3,À rafraîchir,None,None,None,None,Non,None,Non,None,None,None,None,None,None,1955,9059393,for sale,house,house,9700,139500,to be done up
215,419,3,None,None,None,None,None,None,Bon,None,None,1,2,Non,Oui,Non,Oui,1,None,None,None,Oui,1967,9292563,for sale,house,house,9700,285000,good
